ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,ProtoSet,ConceptInSource
Tacana-ranasapo-1,,Tacana,ranasapo,bururu,bururu,b u r u r u,None,,132,,,,bururu(-----),85,especie de sapo
Tacana-ranasapo-2,,Tacana,ranasapo,bururu bakwa,bururu_bakwa,b u r u r u + b a kʷ a,None,,132,,,,bururu(+bakʷa),85,víbora sapo
Reyesano-ranasapo-1,,Reyesano,ranasapo,mbororo,mbororo,m.b o r o r o,None,,132,,,,m.bororo(-----),85,frog
Cavinena-ranasapo-1,,Cavinena,ranasapo,bororo,bororo,b o r o r o,None,,132,,,,bororo(-----),85,"rana,sapo"
EseEjja-ranasapo-1,,EseEjja,ranasapo,boʔo-bakwa,boʔo-bakwa,b o ʔ o + b a kʷ a,None,,132,,,,boʔo--(+bakʷa),85,víbora (yoperojobobo)
ProtoTakana-pusmateria-1,,ProtoTakana,pusmateria,busu,busu,b u s u,*bu2+su?,,129,,,,busu(---),86,materia
Tacana-pusmateria-1,,Tacana,pusmateria,busu,busu,b u s u,None,,129,,,,busu(---),86,"pus,materia"
Cavinena-pusmateria-1,,Cavinena,pusmateria,e-boho-co,e-boho-co,e + b o h o + ts o,None,,1163,,,,(e--+)boho(+tso),86,"materia,pus"
Cavinena-pusmateria-2,,Cavinena,pusmateria,ami-boho,ami-boho,a m i + b o h o,None,,1164,,,,(ami+)boho(---),86,disentería
Cavinena-pusmateria-3,,Cavinena,pusmateria,buhu-cu,buhu-cu,b u h u + ts u,None,Armentia1887,129,,,,buhu(+tsu),86,apostema
Huarayo-pusmateria-1,,Huarayo,pusmateria,boho,boho,b o h o,None,,129,,,,boho(---),86,pus
ProtoTakana-chuchiocharocanabrava-1,,ProtoTakana,chuchiocharocanabrava,bu(w)e(i),bue,b u e,There is uncertainty regarding the protoform on the ID in the source,,120,,,,bue(-----),87,"chuchio,charo,caña brava"
Tacana-chuchiocharocanabrava-1,,Tacana,chuchiocharocanabrava,bue,bue,b u e,None,,120,,,,bue(-----),87,"chuchio,charo,caña brava"
Reyesano-chuchiocharocanabrava-1,,Reyesano,chuchiocharocanabrava,bobhe,bobhe,b o β e,None,,120,,,,bo-(---βe),87,cane
Cavinena-chuchiocharocanabrava-1,,Cavinena,chuchiocharocanabrava,bue,bue,b u e,None,Armentia1887,120,,,,bue(-----),87,caña
EseEjja-chuchiocharocanabrava-1,,EseEjja,chuchiocharocanabrava,bekiobo,bekiobo,b e k i o b o,None,,120,,,,b-e(kiobo),87,"chuchio,charo"
Huarayo-chuchiocharocanabrava-1,,Huarayo,chuchiocharocanabrava,bekiobo,bekiobo,b e k i o b o,*bei-tubu? | cognate?,,120,,,,b-e(kiobo),87,caña brava
ProtoTakana-floracion-1,,ProtoTakana,floracion,c̣a-,c̣a-,ʈʂ a,None,,133,,,,(------)ʈʂ(-)a(----------),88,floración
Tacana-floracion-1,,Tacana,floracion,e-ca,e-ca,e + ʈʂ a,None,,133,,,,(----e+)ʈʂ(-)a(----------),88,"puma (de flecha),floración"
Tacana-floracion-2,,Tacana,floracion,e-ca-ihi,e-ca-ihi,e + ʈʂ a + i h i,None,,133,,,,(--e+--)ʈʂ(-)a(+-i-h--i--),88,"urupé,cedazo hecho de hojas de palma torcidas"
Tacana-floracion-3,,Tacana,floracion,e-ca-ma,e-ca-ma,e + ʈʂ a + m a,None,,133,,,,(--e+--)ʈʂ(-)a(+ma-------),88,intestinos (toda la tripa)
Tacana-floracion-4,,Tacana,floracion,ca-pu,ca-pu,ʈʂ a + p u,None,,133,,,,(------)ʈʂ(-)a(+pu-------),88,"mapaju,algodon silvestre (árbol con seda vegetal)"
Tacana-floracion-5,,Tacana,floracion,ca-ya,ca-ya,ʈʂ a + j a,None,,133,,,,(------)ʈʂ(-)a(+ja-------),88,piña
Tacana-floracion-6,,Tacana,floracion,e-ca-bi,e-ca-bi,e + ʈʂ a + b i,None,,133,,,,(----e+)ʈʂ(-)a(+bi-------),88,"afrecha,chala,jachi"
Tacana-floracion-7,,Tacana,floracion,ha-ca-da-ti-,ha-ca-da-ti-,h a + ʈʂ a + d a + t i,None,Armentia1887,133,,,,(---ha+)ʈʂ(-)a(+da--+ti--),88,florecer
Maropa-floracion-1,,Maropa,floracion,etra,etra,e ʈɽ a,None,Heath1883,133,,,,(----e-)ʈɽ(-)a(----------),88,hair
Cavinena-floracion-1,,Cavinena,floracion,ka-ca-ti-,ka-ca-ti-,k a + ts a + t i,None,,133,,,,(---ka+)ts(-)a(+ti-------),88,"dar guasca,florecer"
Cavinena-floracion-2,,Cavinena,floracion,ca-bona,ca-bona,ts a + b o n a,None,,133,,,,(------)ts(-)a(+bon-a----),88,atoakaka (una fruta del monte)
Cavinena-floracion-3,,Cavinena,floracion,ca-kote,ca-kote,ts a + k o t e,None,,133,,,,(------)ts(-)a(+kot-e----),88,guayaba
Cavinena-floracion-4,,Cavinena,floracion,ca-kwa,ca-kwa,ts a + kʷ a,None,,133,,,,(------)ts(-)a(+kʷa-------),88,mapajo (árbol)
Cavinena-floracion-5,,Cavinena,floracion,e-ca-ke,e-ca-ke,e + ts a + k e,None,,133,,,,(-e+---)ts(-)a(+-----ke--),88,jachi
Cavinena-floracion-6,,Cavinena,floracion,ca-rena,ca-rena,ts a + r e n a,None,,133,,,,(------)ts(-)a(+ren-a----),88,una fruta
Cavinena-floracion-7,,Cavinena,floracion,ca-ceya,ca-ceya,ts a + ts e j a,all cognate?,,133,,,,(------)ts(-)a(+tsej-a----),88,"tutumá,mate"
ProtoTakana-cabello-1,,ProtoTakana,cabello,c̣aru,c̣aru,ʈʂ a r u,None,,136,,,,(--)ʈʂaru(-------),88,cabello
Tacana-cabello-1,,Tacana,cabello,e-cau-nu,e-cau-nu,e + ʈʂ a u + n u,cognate?,Armentia1887,136,,,,(e+)ʈʂa-u(+nu----),88,surco
Sapibokona-cabello-1,,Sapibokona,cabello,echau,echau,e tʃ a u,None,,136,,,,(e-)tʃa-u(-------),88,cappelli
Cavinena-cabello-1,,Cavinena,cabello,caro-caro,caro-caro,ts a r o + ts a r o,None,,1177,,,,--tsaro+tsaro--,88,"peludo,velludo"
Cavinena-cabello-2,,Cavinena,cabello,e-caro,e-caro,e + ts a r o,None,,1178,,,,e+tsaro-------,88,"cabello,pello"
Cavinena-cabello-3,,Cavinena,cabello,caru-kihu,caru-kihu,ts a r u + k i h u,None,Armentia1887,136,,,,(--)tsaru(+--kihu),88,empelar
Cavinena-cabello-4,,Cavinena,cabello,e-caru-dekaka,e-caru-dekaka,e + ts a r u + d e k a k a,None,Armentia1887,136,,,,(e+)tsaru(+dekaka),88,quedeja
Cavinena-cabello-5,,Cavinena,cabello,e-caru-dihi,e-caru-dihi,e + ts a r u + d i h i,None,Armentia1887,136,,,,(e+)tsaru(+dihi--),88,crencha
EseEjja-cabello-1,,EseEjja,cabello,sawomá,sawomá,s a w o m !á/a,None,,136,,,,(--)sawo(-m!á/a----),88,cabello corto
ProtoTakana-mojar-1,,ProtoTakana,mojar,c̣a-,c̣a-,ʈʂ a,None,,133,,,,(------)ʈʂ(-)a(----------),89,mojar
Tacana-mojar-1,,Tacana,mojar,ca-bia-,ca-bia-,ʈʂ a + b i a,None,,133,,,,(------)ʈʂ(-)a(+bia------),89,mojer
Tacana-mojar-2,,Tacana,mojar,ca-bi-da,ca-bi-da,ʈʂ a + b i + d a,None,,133,,,,(------)ʈʂ(-)a(+bi+da----),89,mojado
Cavinena-mojar-1,,Cavinena,mojar,ca-he-,ca-he-,ts a + h e,None,,133,,,,(------)ts(-)a(+he-------),89,"rozar,chaquear"
Cavinena-mojar-2,,Cavinena,mojar,ka-ca-ca-,ka-ca-ca-,k a + ts a + ts a,None,,133,,,,(---ka+)ts(-)a(+tsa-------),89,chilchiar (lloviznar)
ProtoTakana-reir-1,,ProtoTakana,reir,c̣a-,c̣a-,ʈʂ a,None,,133,,,,(------)ʈʂ(-)a(----------),90,reír
Cavinena-reir-1,,Cavinena,reir,ca-,ca-,ts a,None,,133,,,,(------)ts(-)a(----------),90,"reír,sonreír"
Cavinena-reir-2,,Cavinena,reir,ca-ye ekace,ca-ye_ekace,ts a + j e + e k a ts e,None,,133,,,,(------)ts(-)a(+je+-ekatse),90,están enamorados
Cavinena-reir-3,,Cavinena,reir,ca-ye-ke,ca-ye-ke,ts a + j e + k e,None,,133,,,,(------)ts(-)a(+je+----ke),90,sonrisa
EseEjja-reir-1,,EseEjja,reir,soa-,soa-,s o a,None,,133,,,,(------)s(o)a(----------),90,reirse
EseEjja-reir-2,,EseEjja,reir,xa-xa-soa-ki-,xa-xa-soa-ki-,x a + x a + s o a + k i,None,,133,,,,(xa+xa+)s(o)a(+ki-------),90,asustarse
EseEjja-reir-3,,EseEjja,reir,kea-soa-še,kea-soa-še,k e a + s o a + ʃ e,cognate?,,133,,,,(--kea+)s(o)a(+ʃe-------),90,feliz
Arasa-reir-1,,Arasa,reir,esa,esa,e s a,None,,133,,,,(----e-)s(-)a(----------),90,rire
ProtoTakana-orilla-1,,ProtoTakana,orilla,c̣a-,c̣a-,ʈʂ a,None,,133,,,,(------)ʈʂ(-)a(----------),91,orilla
Tacana-orilla-1,,Tacana,orilla,e-ca-na,e-ca-na,e + ʈʂ a + n a,None,Armentia1887,133,,,,(----e+)ʈʂ(-)a(+na-------),91,"orilla,borde,canto"
Tacana-orilla-2,,Tacana,orilla,e-ca-na-u,e-ca-na-u,e + ʈʂ a + n a + u,None,Armentia1887,133,,,,(----e+)ʈʂ(-)a(+na+u-----),91,alborde del río
EseEjja-orilla-1,,EseEjja,orilla,e-sa-wa,e-sa-wa,e + s a + w a,None,,133,,,,(----e+)s(-)a(+wa-------),91,orilla
ProtoTakana-necesito-1,,ProtoTakana,necesito,c̣aʔa,c̣aʔa,ʈʂ a ʔ a,None,,140,,,,ʈʂaʔa(-------),92,necesito
Tacana-necesito-1,,Tacana,necesito,caʔa,caʔa,ʈʂ a ʔ a,None,Armentia1887,140,,,,ʈʂaʔa(-------),92,yo necesito
Tacana-necesito-2,,Tacana,necesito,caʔa mave,caʔa_mave,ʈʂ a ʔ a + m a β e,None,Armentia1887,140,,,,ʈʂaʔa(--+maβe),92,no necesito
Tacana-necesito-3,,Tacana,necesito,ca-da,ca-da,ʈʂ a + d a,None,Armentia1887,1189,,,,(---)ʈʂa--(---+da--),92,"querer,yo necesito"
Tacana-necesito-4,,Tacana,necesito,e-ca-tani,e-ca-tani,e + ʈʂ a + t a n i,None,Armentia1887,1190,,,,(-e+)ʈʂa--(+ta-ni--),92,está buscando una cosa que necesita
Tacana-necesito-5,,Tacana,necesito,ha-ca-ti,ha-ca-ti,h a + ʈʂ a + t i,None,Armentia1887,1191,,,,(ha+)ʈʂa--(+ti-----),92,necesidad
EseEjja-necesito-1,,EseEjja,necesito,saʔaxa-nahe,saʔaxa-nahe,s a ʔ a x a + n a h e,None,,140,,,,saʔa(xa+nahe),92,buscar
ProtoTakana-piepierna-1,,ProtoTakana,piepierna,c̣aka,c̣aka,ʈʂ a k a,None,,134,,,,(----)ʈʂaka(-----------),93,"pie,pierna"
Tacana-piepierna-1,,Tacana,piepierna,e-caha,e-caha,e + ʈʂ a h a,None,Armentia1887,134,,,,(e--+)ʈʂaha(-----------),93,"pié y tobillo,canilla,pié o tronco de un árbol,pata de un animal"
Tacana-piepierna-2,,Tacana,piepierna,caha-sia-pa-ke,caha-sia-pa-ke,ʈʂ a h a + s i a + p a + k e,None,Armentia1887,134,,,,(----)ʈʂaha(+si-a+pa+ke),93,vuélcalo
Tacana-piepierna-3,,Tacana,piepierna,caha-su,caha-su,ʈʂ a h a + s u,None,Armentia1887,134,,,,(----)ʈʂaha(+su--------),93,al ras
Reyesano-piepierna-1,,Reyesano,piepierna,e-caha,e-caha,e + ts a h a,None,,134,,,,(e--+)tsaha(-----------),93,root
Cavinena-piepierna-1,,Cavinena,piepierna,e-caka,e-caka,e + ts a k a,None,,134,,,,(e--+)tsaka(-----------),93,pierna
Cavinena-piepierna-2,,Cavinena,piepierna,e-caka-mahata,e-caka-mahata,e + ts a k a + m a h a t a,None,Armentia1887,134,,,,(e--+)tsaka(+maha-ta---),93,entrepiernas
EseEjja-piepierna-1,,EseEjja,piepierna,e-saxa,e-saxa,e + s a x a,None,,134,,,,(e--+)saxa(-----------),93,raíz
Huarayo-piepierna-1,,Huarayo,piepierna,akwi-saha,akwi-saha,a kʷ i + s a h a,None,,134,,,,(akʷi+)saha(-----------),93,raíz (of a tree)
ProtoTakana-cabeza-1,,ProtoTakana,cabeza,c̣apa,c̣apa,ʈʂ a p a,None,,135,,,,(-------)ʈʂapa(-------),94,cabeza
Tacana-cabeza-1,,Tacana,cabeza,e-capona,e-capona,e + ʈʂ a p o n a,*c̣apa+?,,135,,,,(e+-----)ʈʂapo(-na----),94,"seso,médula"
EseEjja-cabeza-1,,EseEjja,cabeza,e-sapa,e-sapa,e + s a p a,None,,135,,,,(e+-----)sapa(-------),94,cabeza
EseEjja-cabeza-2,,EseEjja,cabeza,e-sapa-doxo,e-sapa-doxo,e + s a p a + d o x o,None,,135,,,,(e+-----)sapa(+doxo--),94,seso
EseEjja-cabeza-3,,EseEjja,cabeza,e-sapa-haaxi,e-sapa-haaxi,e + s a p a + h a a x i,None,,135,,,,(e+-----)sapa(+ha-axi),94,almohada
EseEjja-cabeza-4,,EseEjja,cabeza,sapa-xi,sapa-xi,s a p a + x i,None,,135,,,,(-------)sapa(+xi----),94,calavera
EseEjja-cabeza-5,,EseEjja,cabeza,sapa-ñama,sapa-ñama,s a p a + ɲ a m a,None,,135,,,,(-------)sapa(+ɲama--),94,calvo
EseEjja-cabeza-6,,EseEjja,cabeza,sapa-oše,sapa-oše,s a p a + o ʃ e,None,,135,,,,(-------)sapa(+-oʃe--),94,rubio
EseEjja-cabeza-7,,EseEjja,cabeza,sapa-pohi,sapa-pohi,s a p a + p o h i,None,,135,,,,(-------)sapa(+--pohi),94,calvo
EseEjja-cabeza-8,,EseEjja,cabeza,sapa-bó,sapa-bó,s a p a + b ó/o,None,,135,,,,(-------)sapa(+bó/o----),94,dandruff
Huarayo-cabeza-1,,Huarayo,cabeza,e-sapa,e-sapa,e + s a p a,None,,135,,,,(e+-----)sapa(-------),94,cabeza
Huarayo-cabeza-2,,Huarayo,cabeza,e-manu-sápa-hi,e-manu-sápa-hi,e + m a n u + s !á/a p a + h i,None,,135,,,,(e+manu+)s!á/apa(+hi----),94,calavera
ProtoTakana-puntadeflechahechadetacuararaspada-1,,ProtoTakana,puntadeflechahechadetacuararaspada,c̣ati,c̣ati,ʈʂ a t i,None,,137,,,,ʈʂati,95,punta de flecha hecha de tacuara raspada
Tacana-puntadeflechahechadetacuararaspada-1,,Tacana,puntadeflechahechadetacuararaspada,cati,cati,ʈʂ a t i,None,,137,,,,ʈʂati,95,punta de flecha hecha de tacuara raspada
Cavinena-puntadeflechahechadetacuararaspada-1,,Cavinena,puntadeflechahechadetacuararaspada,cati,cati,ts a t i,None,,137,,,,tsati,95,unta de tacuara de flecha
Arasa-puntadeflechahechadetacuararaspada-1,,Arasa,puntadeflechahechadetacuararaspada,sāti,sāti,s a t i,None,,137,,,,sati,95,flèche à pointe de caña brava
ProtoTakana-hueso-1,,ProtoTakana,hueso,c̣au,c̣au,ʈʂ a u,None,,138,,,,(--)ʈʂau(-------),96,hueso
Tacana-hueso-1,,Tacana,hueso,e-cau,e-cau,e + ʈʂ a u,None,,138,,,,(e+)ʈʂau(-------),96,hueso
Tacana-hueso-2,,Tacana,hueso,e-cau-dubudu,e-cau-dubudu,e + ʈʂ a u + d u b u d u,None,Armentia1887,138,,,,(e+)ʈʂau(+dubudu),96,tuétano
Reyesano-hueso-1,,Reyesano,hueso,e-cao,e-cao,e + ts a o,None,,138,,,,(e+)tsao(-------),96,bone
Cavinena-hueso-1,,Cavinena,hueso,e-cao,e-cao,e + ts a o,None,,138,,,,(e+)tsao(-------),96,"hueso,jipurí (nervio principal de la hoja de la palmera totai)"
EseEjja-hueso-1,,EseEjja,hueso,e-sá,e-sá,e + s !á/a,None,,138,,,,(e+)s!á/a-(-------),96,hueso
Huarayo-hueso-1,,Huarayo,hueso,e-sá,e-sá,e + s !á/a,None,,138,,,,(e+)s!á/a-(-------),96,hueso
ProtoTakana-ayudar-1,,ProtoTakana,ayudar,c̣awa-,c̣awa-,ʈʂ a w a,None,,139,,,,(----)ʈʂawa,97,ayudar
Tacana-ayudar-1,,Tacana,ayudar,cawa-,cawa-,ʈʂ a w a,None,,139,,,,(----)ʈʂawa,97,ayudar
Cavinena-ayudar-1,,Cavinena,ayudar,cawa-,cawa-,ts a w a,None,,139,,,,(----)tsawa,97,ayudar
EseEjja-ayudar-1,,EseEjja,ayudar,"ewa-sawa-,baʔe-sawa-ka-",ewa-sawa-,e w a + s a w a,None,,139,,,,(ewa+)sawa,97,ayudar
ProtoTakana-diente-1,,ProtoTakana,diente,c̣e,c̣e,ʈʂ e,see also *c̣ewe,,141,,,,(--)ʈʂ(-)e(------------),98,diente
Tacana-diente-1,,Tacana,diente,e-ce,e-ce,e + ʈʂ e,None,,141,,,,(e+)ʈʂ(-)e(------------),98,diente
Tacana-diente-2,,Tacana,diente,e-ce y-amaha,e-ce_y-amaha,e + ʈʂ e + j + a m a h a,None,,141,,,,(e+)ʈʂ(-)e(+j--+-am-aha),98,muela
Tacana-diente-3,,Tacana,diente,e-ce-tibu,e-ce-tibu,e + ʈʂ e + t i b u,None,,141,,,,(e+)ʈʂ(-)e(+tib--u-----),98,encía
Tacana-diente-4,,Tacana,diente,e-ce-buce,e-ce-buce,e + ʈʂ e + b u ʈʂ e,None,Armentia1887,141,,,,(e+)ʈʂ(-)e(+buʈʂ--e-----),98,colmillo
Tacana-diente-5,,Tacana,diente,e-ce-dada,e-ce-dada,e + ʈʂ e + d a d a,None,Armentia1887,141,,,,(e+)ʈʂ(-)e(+dad--a-----),98,"gancho,horqueta"
Tacana-diente-6,,Tacana,diente,e-ce-hi,e-ce-hi,e + ʈʂ e + h i,None,Armentia1887,141,,,,(e+)ʈʂ(-)e(+---------hi),98,con dientes
Tacana-diente-7,,Tacana,diente,e-ce-ki,e-ce-ki,e + ʈʂ e + k i,None,Armentia1887,141,,,,(e+)ʈʂ(-)e(+ki---------),98,punta
Tacana-diente-8,,Tacana,diente,e-ce-caha,e-ce-caha,e + ʈʂ e + ʈʂ a h a,None,Armentia1887,141,,,,(e+)ʈʂ(-)e(+ʈʂa-------ha),98,encía
Reyesano-diente-1,,Reyesano,diente,e-ce,e-ce,e + ts e,None,,141,,,,(e+)ts(-)e(------------),98,tooth
Maropa-diente-1,,Maropa,diente,etre,etre,e ʈɽ e,None,Heath1883,141,,,,(e-)ʈɽ(-)e(------------),98,teeth
Maropa-diente-2,,Maropa,diente,étschée,étschée,!é/e ts tʃ !é/e e,None,Nordenskiöld1905,1233,,,,!é/etstʃ!é/ee,98,tooth
Sapibokona-diente-1,,Sapibokona,diente,echee,echee,e tʃ e e,None,,141,,,,(e-)ts(h)e(e-----------),98,dente
Mabenaro-diente-1,,Mabenaro,diente,itsi,itsi,i ts i,None,,141,,,,(i-)ts(-)i(------------),98,teeth
Cavinena-diente-1,,Cavinena,diente,e-ce,e-ce,e + ts e,None,,141,,,,(e+)ts(-)e(------------),98,diente
Cavinena-diente-2,,Cavinena,diente,e-ce-kona,e-ce-kona,e + ts e + k o n a,None,,141,,,,(e+)ts(-)e(+ko-----na--),98,encía
Cavinena-diente-3,,Cavinena,diente,ce-ma,ce-ma,ts e + m a,None,,141,,,,(--)ts(-)e(+ma---------),98,sin diente
Cavinena-diente-4,,Cavinena,diente,e-ce-taki-a-,e-ce-taki-a-,e + ts e + t a k i + a,None,Armentia1887,141,,,,(e+)ts(-)e(+ta--ki+-a--),98,dentellar
Cavinena-diente-5,,Cavinena,diente,ce-baru-da,ce-baru-da,ts e + b a r u + d a,None,Armentia1887,141,,,,(--)ts(-)e(+bar-u-+da--),98,dentón
Cavinena-diente-6,,Cavinena,diente,ce-pariri,ce-pariri,ts e + p a r i r i,None,Armentia1887,141,,,,(--)ts(-)e(+par--ir-i--),98,dentera
Cavinena-diente-7,,Cavinena,diente,ce-ki,ce-ki,ts e + k i,None,Armentia1887,141,,,,(--)ts(-)e(+ki---------),98,dentado
Cavinena-diente-8,,Cavinena,diente,ce-ki-hu,ce-ki-hu,ts e + k i + h u,None,Armentia1887,141,,,,(--)ts(-)e(+ki-+-----hu),98,endentecer
EseEjja-diente-1,,EseEjja,diente,e-se,e-se,e + s e,None,,141,,,,(e+)s(-)e(------------),98,diente
Huarayo-diente-1,,Huarayo,diente,e-sé,e-sé,e + s !é/e,None,,141,,,,(e+)s(-)!é/e(------------),98,diente
Huarayo-diente-2,,Huarayo,diente,e-se-ma,e-se-ma,e + s e + m a,None,,141,,,,(e+)s(-)e(+ma---------),98,sin dientes
Huarayo-diente-3,,Huarayo,diente,e-se-kew-kwionehi,e-se-kew-kwionehi,e + s e + k e w + kʷ i o n e h i,None,,141,,,,(e+)s(-)e(+kew+kʷionehi),98,encias
Chama-diente-1,,Chama,diente,e-sé,e-sé,e + s !é/e,None,,141,,,,(e+)s(-)!é/e(------------),98,tooth
Arasa-diente-1,,Arasa,diente,ese,ese,e s e,None,Nordenskiöld1905,141,,,,(e-)s(-)e(------------),98,tooth
Tiatinahua-diente-1,,Tiatinahua,diente,ese,ese,e s e,None,Fast,141,,,,(e-)s(-)e(------------),98,teeth
ProtoTakana-dualsuffix-1,,ProtoTakana,dualsuffix,-c̣e,-c̣e,ʈʂ e,None,,8,,,,(----)ʈʂe(----------),99,dual suffix
Tacana-dualsuffix-1,,Tacana,dualsuffix,me-ce-da,me-ce-da,m e + ʈʂ e + d a,None,,8,,,,(-me+)ʈʂe(+da-------),99,Uds. (dual/intrans.)
Tacana-dualsuffix-2,,Tacana,dualsuffix,tua-ce-da,tua-ce-da,t u a + ʈʂ e + d a,None,,8,,,,(tua+)ʈʂe(+da-------),99,ellos (dual/intrans.)
Tacana-dualsuffix-3,,Tacana,dualsuffix,e-ce-da,e-ce-da,e + ʈʂ e + d a,None,,8,,,,(--e+)ʈʂe(+da-------),99,nosotros (dual/incl./intrans.)
Tacana-dualsuffix-4,,Tacana,dualsuffix,e-ce-a e-ci-a,e-ce-a_e-ci-a,e + ʈʂ e + a + e + ʈʂ i + a,None,,8,,,,(--e+)ʈʂe(+-a+e+ʈʂi+a),99,nosotros (dual/excl./intrans.)
Tacana-dualsuffix-5,,Tacana,dualsuffix,-de-ce,-de-ce,d e + ʈʂ e,None,,8,,,,(-de+)ʈʂe(----------),99,dual suffix for nouns
Cavinena-dualsuffix-1,,Cavinena,dualsuffix,ya-ce,ya-ce,j a + ts e,None,,8,,,,(-ja+)tse(----------),99,nosotros dos
Cavinena-dualsuffix-2,,Cavinena,dualsuffix,ta-ce,ta-ce,t a + ts e,None,,8,,,,(-ta+)tse(----------),99,"ambos,ellos dos"
Cavinena-dualsuffix-3,,Cavinena,dualsuffix,ta-ce~e-ka-ce,ta-ce,t a + ts e,None,Armentia1887,8,,,,(-ta+)tse(----------),99,dentrambos
ProtoTakana-gritar-1,,ProtoTakana,gritar,c̣ea-(c̣ea-),c̣ea-,ʈʂ e a,None,,142,,,,(--)ʈʂea(--------------),100,gritar
Tacana-gritar-1,,Tacana,gritar,cia-cia,cia-cia,ʈʂ i a + ʈʂ i a,None,Armentia1887,142,,,,(--)ʈʂia(+ʈʂia----------),100,"gritar,gruñir,chillar"
Tacana-gritar-2,,Tacana,gritar,cia-cia-cia-cia,cia-cia-cia-cia,ʈʂ i a + ʈʂ i a + ʈʂ i a + ʈʂ i a,None,Armentia1887,142,,,,(--)ʈʂia(+ʈʂia+ʈʂia+ʈʂia--),100,gritón
Tacana-gritar-3,,Tacana,gritar,e-cia-cia-ni,e-cia-cia-ni,e + ʈʂ i a + ʈʂ i a + n i,None,Armentia1887,142,,,,(e+)ʈʂia(+ʈʂi-a+ni------),100,"grito,ahuillido,graznido"
Cavinena-gritar-1,,Cavinena,gritar,ča-ča,ča-ča,tʃ a + tʃ a,"Concepts 'chacota,grito,griterio' seems to be taken from Armentia. Not sure about this one. Refer to the source.",,142,,,,(--)tʃ-a(+tʃa-----------),100,"vivo,sano,chacota,grito,griterio"
Cavinena-gritar-2,,Cavinena,gritar,ča-ča-bakwa,ča-ča-bakwa,tʃ a + tʃ a + b a kʷ a,None,Armentia1887,142,,,,(--)tʃ-a(+tʃa-+ba-kʷ--a--),100,insaludable
Cavinena-gritar-3,,Cavinena,gritar,ča-ča-ča,ča-ča-ča,tʃ a + tʃ a + tʃ a,None,Armentia1887,142,,,,(--)tʃ-a(+tʃa-+tʃa-------),100,gritar
Cavinena-gritar-4,,Cavinena,gritar,ča-ča-da,ča-ča-da,tʃ a + tʃ a + d a,None,Armentia1887,142,,,,(--)tʃ-a(+tʃa-+da-------),100,rojo
Cavinena-gritar-5,,Cavinena,gritar,ča-ča-he,ča-ča-he,tʃ a + tʃ a + h e,None,Armentia1887,142,,,,(--)tʃ-a(+tʃa-+he-------),100,contender
Cavinena-gritar-6,,Cavinena,gritar,ča-ča-hu,ča-ča-hu,tʃ a + tʃ a + h u,None,Armentia1887,142,,,,(--)tʃ-a(+tʃa-+hu-------),100,"chacotear,sanar"
Cavinena-gritar-7,,Cavinena,gritar,ča-ča-mere,ča-ča-mere,tʃ a + tʃ a + m e r e,None,Armentia1887,142,,,,(--)tʃ-a(+tʃa-+me-r--e--),100,curar
Cavinena-gritar-8,,Cavinena,gritar,ča-ča-ne-,ča-ča-ne-,tʃ a + tʃ a + n e,None,,142,,,,(--)tʃ-a(+tʃa-+ne-------),100,"curar,salvar"
Cavinena-gritar-9,,Cavinena,gritar,ča-ča-ne-pohi,ča-ča-ne-pohi,tʃ a + tʃ a + n e + p o h i,None,,142,,,,(--)tʃ-a(+tʃa-+ne--+pohi),100,"curandero,salvador"
Cavinena-gritar-10,,Cavinena,gritar,ča-ča-ihawa,ča-ča-ihawa,tʃ a + tʃ a + i h a w a,None,,142,,,,(--)tʃ-a(+tʃa-+-ihaw-a--),100,zorro
Cavinena-gritar-11,,Cavinena,gritar,ča-ča-ne-ma,ča-ča-ne-ma,tʃ a + tʃ a + n e + m a,None,Armentia1887,142,,,,(--)tʃ-a(+tʃa-+ne--+ma--),100,disfavor
EseEjja-gritar-1,,EseEjja,gritar,sea-sea-,sea-sea-,s e a + s e a,None,,142,,,,(--)sea(+sea----------),100,gritar
ProtoTakana-fuerteagrio-1,,ProtoTakana,fuerteagrio,c̣ec̣e,c̣ec̣e,ʈʂ e ʈʂ e,None,,143,,,,(----)ʈʂeʈʂe(--------),101,"fuerte,agrio"
Tacana-fuerteagrio-1,,Tacana,fuerteagrio,cece-na-,cece-na-,ʈʂ e ʈʂ e + n a,None,,143,,,,(----)ʈʂeʈʂe(+na-----),101,fermentar la chicha
Tacana-fuerteagrio-2,,Tacana,fuerteagrio,cece-hihi,cece-hihi,ʈʂ e ʈʂ e + h i h i,None,,143,,,,(----)ʈʂeʈʂe(+hih-i--),101,borracho
Tacana-fuerteagrio-3,,Tacana,fuerteagrio,cece-,cece-,ʈʂ e ʈʂ e,None,,143,,,,(----)ʈʂeʈʂe(--------),101,emborracher
Tacana-fuerteagrio-4,,Tacana,fuerteagrio,cece-na-hihi,cece-na-hihi,ʈʂ e ʈʂ e + n a + h i h i,None,Armentia1887,143,,,,(----)ʈʂeʈʂe(+na+hihi),101,avinegrado
Maropa-fuerteagrio-1,,Maropa,fuerteagrio,tretremí,tretremí,ʈʂ e ʈʂ e m í/i,None,Heath1883,143,,,,(----)ʈʂeʈʂe(-mí/i-----),101,strong
